semesters_completed,current_gpa,avg_gpa,min_gpa,max_gpa,gpa_std,gpa_trend,recent_gpa_avg,avg_difficulty,max_difficulty,difficulty_std,avg_credits_per_sem,max_credits,total_credits,performance_easy,performance_medium,performance_hard,major_dept_gpa,non_major_gpa,pct_A,pct_B,pct_C_or_below,pct_upper_level,grade_consistency,major_encoded,target_gpa,student_id,target_semester,major
-0.5,1.7211871920480573,1.9109369479347857,2.0180521375604235,1.6420660341885138,-1.0238069859914816,-0.15489554161231295,1.8549665913632376,-0.8913967168192096,0.08500124319932133,0.6618376391612171,-1.7293820209574813,-2.465216207883435,-0.7670023444375791,1.8009831279227275,1.9398653509140034,1.8997603964548861,1.8198005039947138,2.044169886610745,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,-0.08612420853228772,8.15092402331258,0.960832026941478,3.953,3,Fall 2023,Mathematics
0.0,1.7970475686229102,1.9015062503814992,2.0180521375604235,1.6420660341885138,-1.1014985186182642,0.0010404617010038508,1.8076011609805251,-0.15393324473941444,0.08500124319932133,0.5666433181749687,-1.0541033657712011,-0.3486317046105244,-0.22092078490416997,1.8009831279227275,1.8651024679876334,1.8683355897261291,1.7748976295744614,2.044169886610745,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,0.5442605524574115,3.6881814310299315,0.960832026941478,4.0,3,Spring 2020,Mathematics
0.5,1.8884690480849133,1.9151893351951752,2.0180521375604235,1.6420660341885138,-1.1266475788998465,0.13930883902315339,1.8942698208297435,0.5593100227080887,0.7140664660081243,1.26087959553757,-1.2972036816382615,-0.3486317046105244,0.15271396635553106,1.8009831279227275,1.8202447382318125,1.8997603964548861,1.7499515882298766,2.044169886610745,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,1.0485683612491707,3.099444128133249,0.960832026941478,3.945,3,Spring 2021,Mathematics
1.0,1.7814864657357607,1.9054499966310545,2.0180521375604235,1.6420660341885138,-1.148095707752843,0.12361647556516638,1.886207619913538,0.9727238603972151,0.7140664660081243,1.2822560298264365,-0.6489361726594328,0.9213189973532221,0.7850189300257943,1.8009831279227275,1.8478494950046265,1.8997603964548861,1.7626513910962114,2.044169886610745,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,1.3977045365665424,3.312222945694518,0.960832026941478,4.0,3,Spring 2022,Mathematics
1.5,1.8884690480849133,1.9146602363194591,2.0180521375604235,1.6420660341885138,-1.1593143494528007,0.16882804021336023,1.886207619913538,1.5261346567583414,1.1222896425117086,1.4926775591872428,-0.8032855795591545,0.9213189973532221,1.18739481599778,1.8009831279227275,1.8651024679876334,1.8054859762686144,1.7626513910962114,1.9867741102604626,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,1.7577512173625822,3.0821746705337394,0.960832026941478,3.894,3,Spring 2023,Mathematics
-1.5,0.7097155043833453,0.7230119906772353,1.0235190659009918,0.37527918387001447,-1.5007592249833863,0.17541224865727248,0.7202118124071843,-1.4596528282609904,-1.7085038601279032,-1.32736054911945,-0.6489361726594328,-1.6185824065742709,-1.5142718469569811,0.9150167355229331,0.24524000458295572,0.768467354219631,1.5054803830529457,0.3222965961022597,1.1967431303934244,-1.408200233014272,0.1116291959843661,-1.2208167783137462,-1.2116313401896115,0.46453449236426825,3.567,4,Fall 2021,Engineering
-1.0,1.0462243543179515,0.9009949735919781,1.0235190659009918,0.7369196543404773,-0.3256772262798463,1.5043249862534809,0.8945569072201482,-1.9054564443079098,-1.7085038601279032,-1.6474879245124225,-0.1087132485104085,-0.7719486052651066,-0.9969314221358567,0.8241483875844929,0.24524000458295572,0.871312176241018,1.40070700940569,0.7527649187293812,1.0134578513834835,-0.809021790868937,-0.31668088503154157,-1.2208167783137462,-0.8114151002325072,0.46453449236426825,3.936,4,Fall 2022,Engineering
-0.5,1.763980224987718,1.2134082634481063,1.0235190659009918,1.5082799641878801,1.1585658405905135,2.2571194850074057,1.4407710192931331,-1.0454873290487925,0.07161687675658113,-0.174797747443142,-0.6489361726594328,-0.7719486052651066,-0.594555536163871,0.7787142136152729,0.8433430679939132,0.9216632870223223,1.3483203225820621,0.8643678171882642,1.0707345010740903,-0.7674121768310666,-0.4282199686294342,-0.6534704934230169,-0.5569484000589977,0.46453449236426825,3.627,4,Fall 2023,Engineering
0.0,1.1629326259715713,1.2106647877962415,1.0235190659009918,1.5082799641878801,0.6707216903643316,0.9958046207686907,1.5012375261646809,-0.5955154081921159,0.07161687675658113,-0.24759815139176408,0.16139821356410364,0.9213189973532221,0.03774942750639228,0.8716477512795868,1.0336485881701276,1.0427202129433293,1.2749789610289815,0.8643678171882642,1.166195583891768,-0.809021790868937,-0.4951434187881697,-0.3955858184726854,-0.5019287578908377,0.46453449236426825,3.532,4,Spring 2020,Engineering
0.5,0.9781445291866725,1.169924174366046,1.0235190659009918,1.5082799641878801,0.4272891013491659,0.4335132196586131,1.0940963798962566,-0.026407764115805775,1.3230551391528165,0.8402457888518868,0.6475988452982248,0.9213189973532221,0.6700543911766556,0.8716477512795868,1.1730665516691856,1.6169371358960727,1.3857393845989392,0.8643678171882642,1.3776785981340072,-1.0138691215169147,-0.5225991932122663,0.17572792295574124,-0.47889265934972075,0.46453449236426825,3.691,4,Spring 2021,Engineering
1.0,1.2874214490687668,1.1972903439933988,1.0235190659009918,1.5082799641878801,0.2519042312850387,0.4104684901049235,1.1585939872259081,0.3563614114788821,1.3230551391528165,1.0212424852936006,0.97173259978764,0.9213189973532221,1.3023593548469188,0.8716477512795868,1.2046970021380343,1.6169371358960727,1.367620680885504,0.8643678171882642,1.565284497865026,-1.1955885277368952,-0.5469551221368683,0.6825385000293455,-0.3559622352935274,0.46453449236426825,3.75,4,Spring 2022,Engineering
1.5,1.402184582861494,1.2341802933836554,1.0235190659009918,1.5082799641878801,0.16281372601143218,0.425612169525923,1.3782889621925332,0.7760729538207657,1.3230551391528165,1.1922505762332212,0.8945578963377797,0.9213189973532221,1.8196997796680432,0.8716477512795868,1.184366744500161,1.4687916184605032,1.283360830920762,0.8643678171882642,1.5418478449256556,-1.1508953764773864,-0.5674930946354514,1.109903094750871,-0.2665019450020166,0.46453449236426825,3.637,4,Spring 2023,Engineering
-1.5,0.3712615165878456,0.36498841810885124,0.6907329996149513,0.011548306055791935,-1.5007592249833863,0.17541224865727248,0.3695060725522052,-2.0376805395026967,-2.0364208379750455,-1.852459248056728,-1.189159096808457,-2.041899307228853,-1.543012981669266,0.2675797564615455,0.4446076923866085,0.48564409366081734,0.24819989928587202,0.6092754778536738,0.020662590079637652,0.6057050864186596,-0.6736059525447979,-1.2208167783137462,-0.12715494738140692,1.4571295615186877,3.021,5,Fall 2021,Physics
-1.0,-0.015820917729996668,0.1602565475884239,0.3101328433452836,0.011548306055791935,-0.14907530739954386,-1.3532214784042684,0.16895882476156973,-0.9455163464803318,-1.0392855379908792,-1.1208503657631743,-1.4592705588829693,-2.041899307228853,-1.1406370956972802,0.34059896462636347,-0.25317921492617584,0.33480502136278323,0.4228221886979659,-0.012512099274390788,-0.14734891567947472,0.7887873881852899,-0.6736059525447979,-1.2208167783137462,-0.5369889790291468,1.4571295615186877,3.407,5,Fall 2022,Physics
-0.5,0.7350022965749629,0.3567579911532553,0.3101328433452836,0.40245447933889295,0.35347383940088284,0.8936396530806553,0.3574127711778951,-0.44469501167978914,0.004695044542878358,-0.39888696215904634,-1.3692334048581323,-2.041899307228853,-0.7095200750130097,0.19090958788848625,-0.05381152712252306,0.24322415603897618,0.4228221886979659,0.059232621163462944,-0.3393620651184604,0.9980243044900097,-0.6736059525447979,-0.24822314707249613,-0.3526425020972551,1.4571295615186877,3.52,5,Fall 2023,Physics
0.0,0.9548028748559484,0.5131361033095612,0.3101328433452836,0.6386705091837617,0.6025698233710166,1.163262988858848,0.8602925533262703,0.04316911019924058,0.2656901901763182,-0.006584706995338034,-0.6489361726594328,0.07468519604405774,-0.13469738076731588,0.19090958788848625,0.10125223005809511,1.334113875337259,0.43679197185093277,0.059232621163462944,-0.07267713534209151,0.7074174762890098,-0.6736059525447979,0.039952743665652164,-0.3861737848464089,1.4571295615186877,3.082,5,Spring 2020,Physics
0.5,0.10283249178451752,0.42671662027581364,0.3101328433452836,0.6386705091837617,0.5319339954422022,0.34671140500637687,0.5327656411053852,0.7759252070840449,1.2762098566032245,1.1770462153089467,-0.00066866368060403,0.9213189973532221,0.4976075829029474,0.19090958788848625,0.1818048311908837,1.0827154215072015,0.47271427138713434,0.059232621163462944,-0.05570627617450438,0.6889243144944005,-0.6736059525447979,0.6359528813286405,-0.29568001120454956,1.4571295615186877,3.327,5,Spring 2021,Physics
1.0,0.5793912677034686,0.4531225734250138,0.3101328433452836,0.6386705091837617,0.3422422344711861,0.35779482255363004,0.3382650440019047,1.0811778801546228,1.2762098566032245,0.9262814316373689,-0.19875040253524653,0.9213189973532221,0.9287246035872178,0.19090958788848625,0.16901118277567703,1.0827154215072015,0.47271427138713434,0.17197432470866142,-0.21935384671909436,0.8672512317995597,-0.6736059525447979,1.210667299789379,-0.17614135020908808,1.4571295615186877,3.086,5,Spring 2022,Physics
1.5,0.11061304322809223,0.4011435079494995,0.3101328433452836,0.6386705091837617,0.3000022462412611,0.14386291653019448,0.3422961444600084,1.2596817006755494,1.2762098566032245,0.6964930617766909,0.12281086183917252,0.9213189973532221,1.5322884325451964,0.19090958788848625,0.3630481837396595,0.9570161945921737,0.5625200202276402,0.17197432470866142,-0.02875255867304248,0.6595528222323741,-0.6736059525447979,1.5825413352639748,-0.18161333426205742,1.4571295615186877,2.842,5,Spring 2023,Physics
-1.5,1.3049276898168105,1.352639652780256,1.6087635273005805,1.014943831060544,-1.5007592249833863,0.17541224865727248,1.3369701824969757,-1.3824822452256873,-1.6750429440210521,-1.9781081228407882,0.97173259978764,-0.3486317046105244,-1.428048442820127,1.146731022765956,1.3417622875030457,1.302689068608501,1.156235804228758,1.4383255806910924,1.9807968239359495,-1.5302551008586922,-0.6736059525447979,-1.2208167783137462,0.7139626679797629,1.4571295615186877,3.586,6,Fall 2023,Physics
-1.0,1.0831819736749306,1.2353560686630258,1.390731276975243,1.014943831060544,-0.7264277345082192,-0.7002874743830152,1.2220838194410335,-1.1920613260476656,-1.4341243480517232,-1.5573663118403673,-0.3788247105849207,-0.3486317046105244,-1.0256725568481413,0.953960313210836,0.14555616068112975,0.8438868903686481,1.156235804228758,0.27446678247702416,1.1967431303934244,-1.0420356294810118,-0.2809883782802159,-1.2208167783137462,-0.8050346611449084,1.4571295615186877,3.183,6,Fall 2024,Physics
-0.5,0.29929141573477885,0.9198563686985494,0.6199681464391834,1.014943831060544,1.1084761670619068,-1.8102752812191458,0.701064085231194,-0.2846984874832189,0.2656901901763182,0.024528212190772645,-0.1087132485104085,-0.3486317046105244,-0.5083321320270169,0.953960313210836,0.610747432222986,1.334113875337259,1.0863868884639207,0.27446678247702416,1.340752992472664,-1.0943448585571918,-0.3931648280700965,-0.24822314707249613,-0.5810793586421411,1.4571295615186877,3.086,6,Fall 2025,Physics
0.0,0.11061304322809223,0.7122095552980164,0.4344494773027125,1.014943831060544,1.3798018647794248,-1.5491016796106443,0.1971765279682927,0.16243273852652754,0.2656901901763182,-0.0546510992756399,0.4315096756386158,0.4980020966986399,0.09523169693096166,0.953960313210836,0.4944496143375224,1.334113875337259,0.9625638105171636,0.4711004607141036,0.8607201188751997,-0.49278872418112124,-0.47729716541250694,0.3677528193802956,-0.47659858931118165,1.4571295615186877,3.075,6,Spring 2022,Physics
0.5,0.08921652675826242,0.5830947324321186,0.4134112777099174,1.014943831060544,1.334708206560091,-1.1688636419747376,0.08833681559950546,0.934238790415973,1.1089052760689686,1.0343551260850814,0.21542050597900683,0.4980020966986399,0.5550898523275167,0.953960313210836,0.5158104380307709,0.48564409366081734,0.7065834089926175,0.4711004607141036,0.6591063119642648,-0.236473501707839,-0.5165589228389651,0.957792955666654,-0.4164029119915014,1.4571295615186877,3.233,6,Spring 2023,Physics
1.0,0.39654830877946323,0.5512018279791882,0.4134112777099174,1.014943831060544,1.061449162167368,-0.6948006340130786,0.23647975743479868,1.5105255565816633,1.2762098566032245,1.5038863168631067,0.5215468296634538,0.4980020966986399,1.1586536812854953,0.953960313210836,0.5677465583829818,0.3644341248498976,0.5910945766768919,0.4711004607141036,0.4813392994191394,-0.014412387307023026,-0.5469551221368683,1.4145982224689961,-0.30610298119467005,1.4571295615186877,3.257,6,Spring 2024,Physics
1.5,0.4432316174409115,0.5354758336176054,0.4134112777099174,1.014943831060544,0.8462579407139691,-0.4125026969803577,0.41989482827849517,1.7150404023707138,1.2762098566032245,1.3379737203672493,0.7402084894380591,0.4980020966986399,1.7622175102434738,0.953960313210836,0.4264833571317307,0.48564409366081734,0.5910945766768919,0.4243335318360957,0.36122645310486556,0.13562890620704157,-0.5674930946354514,1.723250429767876,-0.3157891559141794,1.4571295615186877,3.0,6,Spring 2025,Physics
-1.5,-1.499961105591872,-1.6144292647117562,-1.1491531829549977,-1.9994235586412326,-1.5007592249833863,0.17541224865727248,-1.5694532477954395,-1.4446195977995686,-1.0392855379908792,-0.687503724548057,0.97173259978764,-0.3486317046105244,-1.428048442820127,-1.6236177350072454,-2.0474884051590494,-1.380989426027353,-1.8263128989297988,-1.28478514170566,-0.8193949387159244,-1.408200233014272,2.467334641571858,-1.2208167783137462,0.15302248348645647,-1.5206556459445704,2.291,7,Fall 2021,Biology
-1.0,-1.4357715561823807,-1.5804787535199272,-1.1491531829549977,-1.930440116297156,-1.2766106356353126,0.42890427374787354,-1.5361966690160884,-1.3624379379437903,-1.0392855379908792,-0.6590557863746886,1.7820669860111764,0.9213189973532221,-0.7957434791498639,-1.1635967235688904,-1.5822971336171932,-1.0332215648957748,-0.9566938976575737,-1.28478514170566,-0.8193949387159244,-0.5131312021551914,1.5076027933695466,-1.2208167783137462,-0.5337479442210895,-1.5206556459445704,1.9,7,Fall 2022,Biology
-0.5,-2.1963204597918087,-1.8373366614257887,-1.8338509515205297,-1.930440116297156,0.5822402279444446,-1.199589948046322,-1.8969801600163254,-0.06557125680505159,0.3058432895045394,0.896814609760391,1.8721041400360146,0.9213189973532221,-0.19217965019188527,-1.1635967235688904,-1.449385341748092,-1.871216410995964,-1.4491287537996773,-1.28478514170566,-0.8193949387159244,-0.6758710259477514,1.682099493042694,-0.31306272248857936,-0.4698242907052018,-1.5206556459445704,2.257,7,Fall 2023,Biology
0.0,-1.5019062434527655,-1.7821242139320053,-1.8338509515205297,-1.930440116297156,0.276414748197568,-0.12724186614787694,-1.9312445139102026,0.6622876513688345,0.3058432895045394,1.179686078346435,1.9171227170484326,0.9213189973532221,0.4113841787660933,-1.1635967235688904,-1.3829294458135404,-1.871216410995964,-1.5329474527174831,-1.28478514170566,-0.8193949387159244,-0.8589533277143817,1.878408280174985,0.3677528193802956,-0.29677680533054657,-1.5206556459445704,2.677,7,Spring 2020,Biology
0.5,-0.6849483418774213,-1.5761577793682398,-1.8338509515205297,-1.1235428816058344,1.1434111626872576,0.793011000696203,-1.1482032499236539,1.3554930359919037,0.8947554129851206,1.335188878566781,1.0797771846174447,0.9213189973532221,0.7850189300257943,-1.1635967235688904,-1.474306302723548,-2.4840001422067273,-1.8422783653903334,-1.28478514170566,-0.8193949387159244,-1.1547016613373995,2.195522474773301,1.0485683612491707,-0.6151102978139774,-1.5206556459445704,2.32,7,Spring 2021,Biology
1.0,-1.3793625582164644,-1.5612744239568714,-1.8338509515205297,-1.1235428816058344,0.8703747975625067,0.575951595661911,-1.0847134177085285,1.6763760345754244,0.8947554129851206,1.1548468307863724,1.151806907837314,0.9213189973532221,1.3598416242714881,-1.1635967235688904,-1.3596698822364484,-2.097475019443015,-1.702196748609204,-1.28478514170566,-0.8193949387159244,-0.9593532996509208,1.9860614860217254,1.4145982224689961,-0.6020528843995806,-1.5206556459445704,2.629,7,Spring 2022,Biology
1.5,-0.7783149592003178,-1.4598148154745063,-1.8338509515205297,-1.1235428816058344,1.000383606130491,0.7098305006881178,-1.133086623205767,1.9783250872086047,0.8947554129851206,1.0161474654743208,0.97173259978764,0.9213189973532221,1.848440914380328,-1.1635967235688904,-1.3995434197971788,-1.871216410995964,-1.7293975283060874,-1.28478514170566,-0.8193949387159244,-1.1508953764773864,2.1914412110075574,1.723250429767876,-0.46227420791490326,-1.5206556459445704,2.11,7,Spring 2023,Biology
-1.5,1.8884690480849133,1.9699216744498835,2.1825326071040982,1.6420660341885138,-1.5007592249833863,0.17541224865727248,1.9416352512124568,-1.2572053247138297,-1.393971248723502,-0.25725293544282346,1.5119555239366644,0.07468519604405774,-1.3993073081078424,1.8009831279227275,1.9398653509140034,1.8997603964548861,1.8198005039947138,2.044169886610745,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,-1.2208167783137462,8.15092402331258,-1.5206556459445704,3.791,8,Fall 2022,Biology
-1.0,1.4819352351581345,1.7549017702349634,1.7828068148409806,1.6420660341885138,-0.08115149244558334,-1.4300372435832396,1.7310102522765645,-1.055509482689742,-1.032593354769509,-0.45760458417749267,2.322289910160201,1.3446358980078041,-0.7382612097252944,1.6257370283271637,1.9398653509140034,1.8054859762686162,1.8198005039947138,1.852850632109802,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,-1.2208167783137462,2.3470505983566157,-1.5206556459445704,3.92,8,Fall 2023,Biology
-0.5,1.7328580192134189,1.7717055586026362,1.7828068148409806,1.6420660341885138,-0.487790654345634,-0.13185081205861948,1.6503882431145003,-0.5832154923600426,-0.925518423227585,-0.47840135610305656,1.151806907837314,1.3446358980078041,-0.30714418904102403,1.5709726222035507,1.7604344318907161,1.7112115560823444,1.8198005039947138,1.7571910048593309,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,-0.46435506512610725,1.7651285430773562,-1.5206556459445704,4.0,8,Fall 2024,Biology
0.0,1.8884690480849133,1.8212595875644484,1.7828068148409806,1.6420660341885138,-0.5530536319494878,0.2745045857381459,1.8610132420503926,-0.1561350815241672,0.07161687675658113,-0.013764796213576236,0.97173259978764,1.3446358980078041,0.21019623578010044,1.5709726222035507,1.726257113981519,1.6940707524121128,1.6940724556180073,1.7571910048593309,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,-0.18927807851242034,1.7263604391841565,-1.5206556459445704,3.91,8,Spring 2021,Biology
0.5,1.7134066406044826,1.8139550836413583,1.7828068148409806,1.6420660341885138,-0.6764875683338851,0.1976888205591719,1.8509354909051348,0.41533793098138616,0.36607293849687145,0.6079957949254814,1.0797771846174447,1.3446358980078041,0.7850189300257943,1.5709726222035507,1.7287701520630778,1.8997603964548861,1.6850918807339574,1.7571910048593309,2.5408351764663237,-2.1405294400807926,-0.6736059525447979,0.35029601061442706,1.7646284727255284,-1.5206556459445704,3.85,8,Spring 2022,Biology
1.0,1.5966983689508618,1.7885093469703108,1.7828068148409806,1.6420660341885138,-0.7081627117990735,0.10671700722579104,1.699769223726264,0.714152296460743,0.5802228015807194,0.7448698929897267,0.6115839836882899,1.3446358980078041,1.18739481599778,1.5709726222035507,1.6607505879888902,1.8997603964548861,1.6850918807339574,1.7093611912340954,2.428827505960249,-2.0184745722363724,-0.6736059525447979,0.7459836759741152,1.2326108244901228,-1.5206556459445704,3.769,8,Spring 2023,Biology
